record_id,entity_id,entity_name,sector,asset_id,severity,category,opened_at,closed_at,escalated,disposition,investigation_notes,closure_time_minutes
ALT-0008255,CSE-006,Bharat Telecom Networks,Telecom,AST-006-02,LOW,Phishing,2026-01-17T08:13:00,2026-01-17T12:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 009889),254.00
ALT-0008256,CSE-006,Bharat Telecom Networks,Telecom,AST-006-02,LOW,Phishing,2026-01-17T09:13:00,2026-01-17T15:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 009169),374.00
ALT-0008257,CSE-006,Bharat Telecom Networks,Telecom,AST-006-02,LOW,Denial of Service,2026-01-17T10:13:00,2026-01-17T16:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 010429),374.00
ALT-0008258,CSE-006,Bharat Telecom Networks,Telecom,AST-006-02,LOW,Denial of Service,2026-01-17T11:13:00,2026-01-17T12:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 009709),74.00
ALT-0008259,CSE-006,Bharat Telecom Networks,Telecom,AST-006-02,LOW,Phishing,2026-01-17T13:13:00,2026-01-17T16:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 010249),194.00
ALT-0008260,CSE-006,Bharat Telecom Networks,Telecom,AST-006-02,LOW,Phishing,2026-01-17T14:13:00,2026-01-17T19:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 009529),314.00
ALT-0008261,CSE-006,Bharat Telecom Networks,Telecom,AST-006-02,LOW,Denial of Service,2026-01-17T16:13:00,2026-01-17T23:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 010069),434.00
ALT-0008262,CSE-006,Bharat Telecom Networks,Telecom,AST-006-02,LOW,Denial of Service,2026-01-17T17:13:00,2026-01-17T19:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 009349),134.00
ALT-0008263,CSE-006,Bharat Telecom Networks,Telecom,AST-006-02,LOW,Phishing,2026-01-17T18:13:00,2026-01-17T20:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 010609),134.00
ALT-0008264,CSE-006,Bharat Telecom Networks,Telecom,AST-006-01,LOW,Insider Threat,2026-01-18T08:36:00,2026-01-18T14:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 010428),373.00
ALT-0008265,CSE-006,Bharat Telecom Networks,Telecom,AST-006-01,LOW,Insider Threat,2026-01-18T09:36:00,2026-01-18T10:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 009708),73.00
ALT-0008266,CSE-006,Bharat Telecom Networks,Telecom,AST-006-01,LOW,Malware,2026-01-18T11:36:00,2026-01-18T14:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 010248),193.00
ALT-0008267,CSE-006,Bharat Telecom Networks,Telecom,AST-006-01,LOW,Malware,2026-01-18T12:36:00,2026-01-18T17:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 009528),313.00
ALT-0008268,CSE-006,Bharat Telecom Networks,Telecom,AST-006-01,LOW,Insider Threat,2026-01-18T14:36:00,2026-01-18T21:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 010068),433.00
ALT-0008269,CSE-006,Bharat Telecom Networks,Telecom,AST-006-01,LOW,Insider Threat,2026-01-18T15:36:00,2026-01-18T17:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 009348),133.00
ALT-0008270,CSE-006,Bharat Telecom Networks,Telecom,AST-006-01,LOW,Malware,2026-01-18T16:36:00,2026-01-18T18:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 010608),133.00
ALT-0008271,CSE-006,Bharat Telecom Networks,Telecom,AST-006-01,LOW,Malware,2026-01-18T17:36:00,2026-01-18T21:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 009888),253.00
ALT-0008272,CSE-006,Bharat Telecom Networks,Telecom,AST-006-01,LOW,Malware,2026-01-18T18:36:00,2026-01-19T00:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 009168),373.00
ALT-0008273,CSE-006,Bharat Telecom Networks,Telecom,AST-006-12,CRITICAL,Policy Violation,2026-01-19T09:59:00,2026-01-19T13:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 010247),192.00
ALT-0008274,CSE-006,Bharat Telecom Networks,Telecom,AST-006-12,CRITICAL,Policy Violation,2026-01-19T10:59:00,2026-01-19T16:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 009527),312.00
ALT-0008275,CSE-006,Bharat Telecom Networks,Telecom,AST-006-12,CRITICAL,Data Exfiltration,2026-01-19T12:59:00,2026-01-19T20:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 010067),432.00
ALT-0008276,CSE-006,Bharat Telecom Networks,Telecom,AST-006-12,CRITICAL,Data Exfiltration,2026-01-19T13:59:00,2026-01-19T16:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 009347),132.00
ALT-0008277,CSE-006,Bharat Telecom Networks,Telecom,AST-006-12,CRITICAL,Policy Violation,2026-01-19T14:59:00,2026-01-19T17:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 010607),132.00
ALT-0008278,CSE-006,Bharat Telecom Networks,Telecom,AST-006-12,CRITICAL,Policy Violation,2026-01-19T15:59:00,2026-01-19T20:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 009887),252.00
ALT-0008279,CSE-006,Bharat Telecom Networks,Telecom,AST-006-12,CRITICAL,Policy Violation,2026-01-19T16:59:00,2026-01-19T23:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 009167),372.00
ALT-0008280,CSE-006,Bharat Telecom Networks,Telecom,AST-006-12,CRITICAL,Data Exfiltration,2026-01-19T17:59:00,2026-01-20T00:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 010427),372.00
ALT-0008281,CSE-006,Bharat Telecom Networks,Telecom,AST-006-12,CRITICAL,Data Exfiltration,2026-01-19T18:59:00,2026-01-19T20:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 009707),72.00
ALT-0008282,CSE-006,Bharat Telecom Networks,Telecom,AST-006-11,HIGH,Vulnerability Exploit,2026-01-20T08:22:00,2026-01-20T13:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 009526),311.00
ALT-0008283,CSE-006,Bharat Telecom Networks,Telecom,AST-006-11,HIGH,Unauthorized Access,2026-01-20T10:22:00,2026-01-20T17:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 010066),431.00
ALT-0008284,CSE-006,Bharat Telecom Networks,Telecom,AST-006-11,HIGH,Unauthorized Access,2026-01-20T11:22:00,2026-01-20T13:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 009346),131.00
ALT-0008285,CSE-006,Bharat Telecom Networks,Telecom,AST-006-11,HIGH,Vulnerability Exploit,2026-01-20T12:22:00,2026-01-20T14:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 010606),131.00
ALT-0008286,CSE-006,Bharat Telecom Networks,Telecom,AST-006-11,HIGH,Vulnerability Exploit,2026-01-20T13:22:00,2026-01-20T17:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 009886),251.00
ALT-0008287,CSE-006,Bharat Telecom Networks,Telecom,AST-006-11,HIGH,Vulnerability Exploit,2026-01-20T14:22:00,2026-01-20T20:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 009166),371.00
ALT-0008288,CSE-006,Bharat Telecom Networks,Telecom,AST-006-11,HIGH,Unauthorized Access,2026-01-20T15:22:00,2026-01-20T21:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 010426),371.00
ALT-0008289,CSE-006,Bharat Telecom Networks,Telecom,AST-006-11,HIGH,Unauthorized Access,2026-01-20T16:22:00,2026-01-20T17:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 009706),71.00
ALT-0008290,CSE-006,Bharat Telecom Networks,Telecom,AST-006-11,HIGH,Vulnerability Exploit,2026-01-20T18:22:00,2026-01-20T21:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 010246),191.00
ALT-0008291,CSE-006,Bharat Telecom Networks,Telecom,AST-006-10,MEDIUM,Phishing,2026-01-21T08:45:00,2026-01-21T15:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 010065),430.00
ALT-0008292,CSE-006,Bharat Telecom Networks,Telecom,AST-006-10,MEDIUM,Phishing,2026-01-21T09:45:00,2026-01-21T11:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 009345),130.00
ALT-0008293,CSE-006,Bharat Telecom Networks,Telecom,AST-006-10,MEDIUM,Denial of Service,2026-01-21T10:45:00,2026-01-21T12:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 010605),130.00
ALT-0008294,CSE-006,Bharat Telecom Networks,Telecom,AST-006-10,MEDIUM,Denial of Service,2026-01-21T11:45:00,2026-01-21T15:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 009885),250.00
ALT-0008295,CSE-006,Bharat Telecom Networks,Telecom,AST-006-10,MEDIUM,Denial of Service,2026-01-21T12:45:00,2026-01-21T18:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 009165),370.00
ALT-0008296,CSE-006,Bharat Telecom Networks,Telecom,AST-006-10,MEDIUM,Phishing,2026-01-21T13:45:00,2026-01-21T19:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 010425),370.00
ALT-0008297,CSE-006,Bharat Telecom Networks,Telecom,AST-006-10,MEDIUM,Phishing,2026-01-21T14:45:00,2026-01-21T15:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 009705),70.00
ALT-0008298,CSE-006,Bharat Telecom Networks,Telecom,AST-006-10,MEDIUM,Denial of Service,2026-01-21T16:45:00,2026-01-21T19:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 010245),190.00
ALT-0008299,CSE-006,Bharat Telecom Networks,Telecom,AST-006-10,MEDIUM,Denial of Service,2026-01-21T17:45:00,2026-01-21T22:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 009525),310.00
ALT-0008300,CSE-006,Bharat Telecom Networks,Telecom,AST-006-01,MEDIUM,Insider Threat,2026-01-22T08:08:00,2026-01-22T10:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 010604),129.00
ALT-0008301,CSE-006,Bharat Telecom Networks,Telecom,AST-006-01,MEDIUM,Insider Threat,2026-01-22T09:08:00,2026-01-22T13:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 009884),249.00
ALT-0008302,CSE-006,Bharat Telecom Networks,Telecom,AST-006-01,MEDIUM,Insider Threat,2026-01-22T10:08:00,2026-01-22T16:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 009164),369.00
ALT-0008303,CSE-006,Bharat Telecom Networks,Telecom,AST-006-01,MEDIUM,Malware,2026-01-22T11:08:00,2026-01-22T17:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 010424),369.00
ALT-0008304,CSE-006,Bharat Telecom Networks,Telecom,AST-006-01,MEDIUM,Malware,2026-01-22T12:08:00,2026-01-22T13:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 009704),69.00
ALT-0008305,CSE-006,Bharat Telecom Networks,Telecom,AST-006-01,MEDIUM,Insider Threat,2026-01-22T14:08:00,2026-01-22T17:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 010244),189.00
ALT-0008306,CSE-006,Bharat Telecom Networks,Telecom,AST-006-01,MEDIUM,Insider Threat,2026-01-22T15:08:00,2026-01-22T20:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 009524),309.00
ALT-0008307,CSE-006,Bharat Telecom Networks,Telecom,AST-006-01,MEDIUM,Malware,2026-01-22T17:08:00,2026-01-23T00:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 010064),429.00
ALT-0008308,CSE-006,Bharat Telecom Networks,Telecom,AST-006-01,MEDIUM,Malware,2026-01-22T18:08:00,2026-01-22T20:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 009344),129.00
ALT-0008309,CSE-006,Bharat Telecom Networks,Telecom,AST-006-08,LOW,Data Exfiltration,2026-01-23T08:31:00,2026-01-23T14:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 009163),368.00
ALT-0008310,CSE-006,Bharat Telecom Networks,Telecom,AST-006-08,LOW,Policy Violation,2026-01-23T09:31:00,2026-01-23T15:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 010423),368.00
ALT-0008311,CSE-006,Bharat Telecom Networks,Telecom,AST-006-08,LOW,Policy Violation,2026-01-23T10:31:00,2026-01-23T11:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 009703),68.00
ALT-0008312,CSE-006,Bharat Telecom Networks,Telecom,AST-006-08,LOW,Data Exfiltration,2026-01-23T12:31:00,2026-01-23T15:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 010243),188.00
ALT-0008313,CSE-006,Bharat Telecom Networks,Telecom,AST-006-08,LOW,Data Exfiltration,2026-01-23T13:31:00,2026-01-23T18:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 009523),308.00
ALT-0008314,CSE-006,Bharat Telecom Networks,Telecom,AST-006-08,LOW,Policy Violation,2026-01-23T15:31:00,2026-01-23T22:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 010063),428.00
ALT-0008315,CSE-006,Bharat Telecom Networks,Telecom,AST-006-08,LOW,Policy Violation,2026-01-23T16:31:00,2026-01-23T18:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 009343),128.00
ALT-0008316,CSE-006,Bharat Telecom Networks,Telecom,AST-006-08,LOW,Data Exfiltration,2026-01-23T17:31:00,2026-01-23T19:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 010603),128.00
ALT-0008317,CSE-006,Bharat Telecom Networks,Telecom,AST-006-08,LOW,Data Exfiltration,2026-01-23T18:31:00,2026-01-23T22:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 009883),248.00
ALT-0008318,CSE-006,Bharat Telecom Networks,Telecom,AST-006-07,LOW,Vulnerability Exploit,2026-01-24T08:54:00,2026-01-24T10:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 009702),67.00
ALT-0008319,CSE-006,Bharat Telecom Networks,Telecom,AST-006-07,LOW,Unauthorized Access,2026-01-24T10:54:00,2026-01-24T14:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 010242),187.00
ALT-0008320,CSE-006,Bharat Telecom Networks,Telecom,AST-006-07,LOW,Unauthorized Access,2026-01-24T11:54:00,2026-01-24T17:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 009522),307.00
ALT-0008321,CSE-006,Bharat Telecom Networks,Telecom,AST-006-07,LOW,Vulnerability Exploit,2026-01-24T13:54:00,2026-01-24T21:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 010062),427.00
ALT-0008322,CSE-006,Bharat Telecom Networks,Telecom,AST-006-07,LOW,Vulnerability Exploit,2026-01-24T14:54:00,2026-01-24T17:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 009342),127.00
ALT-0008323,CSE-006,Bharat Telecom Networks,Telecom,AST-006-07,LOW,Unauthorized Access,2026-01-24T15:54:00,2026-01-24T18:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 010602),127.00
ALT-0008324,CSE-006,Bharat Telecom Networks,Telecom,AST-006-07,LOW,Unauthorized Access,2026-01-24T16:54:00,2026-01-24T21:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 009882),247.00
ALT-0008325,CSE-006,Bharat Telecom Networks,Telecom,AST-006-07,LOW,Unauthorized Access,2026-01-24T17:54:00,2026-01-25T00:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 009162),367.00
ALT-0008326,CSE-006,Bharat Telecom Networks,Telecom,AST-006-07,LOW,Vulnerability Exploit,2026-01-24T18:54:00,2026-01-25T01:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 010422),367.00
ALT-0008327,CSE-006,Bharat Telecom Networks,Telecom,AST-006-06,CRITICAL,Phishing,2026-01-25T08:17:00,2026-01-25T11:23:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 010241),186.00
ALT-0008328,CSE-006,Bharat Telecom Networks,Telecom,AST-006-06,CRITICAL,Phishing,2026-01-25T09:17:00,2026-01-25T14:23:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 009521),306.00
ALT-0008329,CSE-006,Bharat Telecom Networks,Telecom,AST-006-06,CRITICAL,Denial of Service,2026-01-25T11:17:00,2026-01-25T18:23:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 010061),426.00
ALT-0008330,CSE-006,Bharat Telecom Networks,Telecom,AST-006-06,CRITICAL,Denial of Service,2026-01-25T12:17:00,2026-01-25T14:23:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 009341),126.00
